Protein	Protein ID	Entry Name	Gene	Protein Length	Coverage	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	A_1 Spectral Count	A_2 Spectral Count	A_3 Spectral Count	B_1 Spectral Count	B_2 Spectral Count	B_3 Spectral Count	C_1 Spectral Count	C_2 Spectral Count	C_3 Spectral Count	D_1 Spectral Count	D_2 Spectral Count	D_3 Spectral Count	E_1 Spectral Count	E_2 Spectral Count	E_3 Spectral Count	A_1 Unique Spectral Count	A_2 Unique Spectral Count	A_3 Unique Spectral Count	B_1 Unique Spectral Count	B_2 Unique Spectral Count	B_3 Unique Spectral Count	C_1 Unique Spectral Count	C_2 Unique Spectral Count	C_3 Unique Spectral Count	D_1 Unique Spectral Count	D_2 Unique Spectral Count	D_3 Unique Spectral Count	E_1 Unique Spectral Count	E_2 Unique Spectral Count	E_3 Unique Spectral Count	A_1 Total Spectral Count	A_2 Total Spectral Count	A_3 Total Spectral Count	B_1 Total Spectral Count	B_2 Total Spectral Count	B_3 Total Spectral Count	C_1 Total Spectral Count	C_2 Total Spectral Count	C_3 Total Spectral Count	D_1 Total Spectral Count	D_2 Total Spectral Count	D_3 Total Spectral Count	E_1 Total Spectral Count	E_2 Total Spectral Count	E_3 Total Spectral Count	A_1 Intensity	A_2 Intensity	A_3 Intensity	B_1 Intensity	B_2 Intensity	B_3 Intensity	C_1 Intensity	C_2 Intensity	C_3 Intensity	D_1 Intensity	D_2 Intensity	D_3 Intensity	E_1 Intensity	E_2 Intensity	E_3 Intensity	A_1 Unique Intensity	A_2 Unique Intensity	A_3 Unique Intensity	B_1 Unique Intensity	B_2 Unique Intensity	B_3 Unique Intensity	C_1 Unique Intensity	C_2 Unique Intensity	C_3 Unique Intensity	D_1 Unique Intensity	D_2 Unique Intensity	D_3 Unique Intensity	E_1 Unique Intensity	E_2 Unique Intensity	E_3 Unique Intensity	A_1 Total Intensity	A_2 Total Intensity	A_3 Total Intensity	B_1 Total Intensity	B_2 Total Intensity	B_3 Total Intensity	C_1 Total Intensity	C_2 Total Intensity	C_3 Total Intensity	D_1 Total Intensity	D_2 Total Intensity	D_3 Total Intensity	E_1 Total Intensity	E_2 Total Intensity	E_3 Total Intensity	A_1 MaxLFQ Intensity	A_2 MaxLFQ Intensity	A_3 MaxLFQ Intensity	B_1 MaxLFQ Intensity	B_2 MaxLFQ Intensity	B_3 MaxLFQ Intensity	C_1 MaxLFQ Intensity	C_2 MaxLFQ Intensity	C_3 MaxLFQ Intensity	D_1 MaxLFQ Intensity	D_2 MaxLFQ Intensity	D_3 MaxLFQ Intensity	E_1 MaxLFQ Intensity	E_2 MaxLFQ Intensity	E_3 MaxLFQ Intensity	A_1 MaxLFQ Unique Intensity	A_2 MaxLFQ Unique Intensity	A_3 MaxLFQ Unique Intensity	B_1 MaxLFQ Unique Intensity	B_2 MaxLFQ Unique Intensity	B_3 MaxLFQ Unique Intensity	C_1 MaxLFQ Unique Intensity	C_2 MaxLFQ Unique Intensity	C_3 MaxLFQ Unique Intensity	D_1 MaxLFQ Unique Intensity	D_2 MaxLFQ Unique Intensity	D_3 MaxLFQ Unique Intensity	E_1 MaxLFQ Unique Intensity	E_2 MaxLFQ Unique Intensity	E_3 MaxLFQ Unique Intensity	A_1 MaxLFQ Total Intensity	A_2 MaxLFQ Total Intensity	A_3 MaxLFQ Total Intensity	B_1 MaxLFQ Total Intensity	B_2 MaxLFQ Total Intensity	B_3 MaxLFQ Total Intensity	C_1 MaxLFQ Total Intensity	C_2 MaxLFQ Total Intensity	C_3 MaxLFQ Total Intensity	D_1 MaxLFQ Total Intensity	D_2 MaxLFQ Total Intensity	D_3 MaxLFQ Total Intensity	E_1 MaxLFQ Total Intensity	E_2 MaxLFQ Total Intensity	E_3 MaxLFQ Total Intensity	Indistinguishable Proteins
sp|P38720|6PGD1_YEAST	P38720	6PGD1_YEAST	GND1	489	32.50	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	6-phosphogluconate dehydrogenase, decarboxylating 1 -	1.0000	0.9990	12	109	76	109	8	7	8	6	6	5	7	4	6	5	10	10	8	9	10	7	6	6	4	4	3	5	2	3	4	7	6	7	6	6	8	7	8	6	6	5	7	4	6	5	10	10	8	9	10	5.2364424E7	4.08862E7	3.7718096E7	3.8138236E7	3.0912538E7	4.6589592E7	6.841712E7	2.4131546E7	2.9136436E7	2.0348624E7	5.5164284E7	6.320548E7	4.4623424E7	4.8105972E7	5.3079008E7	2.9826676E7	2.3248534E7	2.140176E7	2.505173E7	1.7962732E7	2.471235E7	3.655502E7	2615225.8	9178058.0	2.0348624E7	2.9970964E7	3.3400624E7	1.9388956E7	2.5384314E7	2.770044E7	5.2364424E7	4.08862E7	3.7718096E7	3.8138236E7	3.0912538E7	4.6589592E7	6.841712E7	2.4131546E7	2.9136436E7	2.0348624E7	5.5164284E7	6.320548E7	4.4623424E7	4.8105972E7	5.3079008E7	2.4694572E7	2.1067724E7	1.9088816E7	1.7300766E7	1.3361788E7	2.1642868E7	3.0311798E7	2.102282E7	1.994873E7	3.2954592E7	2.7792306E7	3.2055686E7	2.6005142E7	2.3815638E7	2.7907082E7	1.4998993E7	1.2600231E7	1.204538E7	1.1656505E7	7996874.0	1.2806249E7	1.7282038E7	1.2919925E7	1.2415868E7	2.069331E7	1.774153E7	2.0261936E7	1.860484E7	1.5088882E7	1.8379094E7	2.4694572E7	2.1067724E7	1.9088816E7	1.7300766E7	1.3361788E7	2.1642868E7	3.0311798E7	2.102282E7	1.994873E7	3.2954592E7	2.7792306E7	3.2055686E7	2.6005142E7	2.3815638E7	2.7907082E7	
sp|P38755|OSH7_YEAST	P38755	OSH7_YEAST	OSH7	437	8.90	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Oxysterol-binding protein homolog 7 -	1.0000	0.9981	3	7	3	7	1	0	1	0	1	1	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	1	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	966654.94	0.0	1068514.5	0.0	965265.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	966654.94	0.0	1068514.5	0.0	965265.8	0.0	0.0	0.0	0.0	0.0	0.0	156514.2	275095.78	113540.76	0.0	966654.94	0.0	1068514.5	0.0	965265.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	966654.94	0.0	1068514.5	0.0	965265.8	0.0	0.0	0.0	0.0	0.0	0.0	156514.2	275095.78	113540.76	0.0	
sp|P38764|RPN1_YEAST	P38764	RPN1_YEAST	RPN1	993	10.40	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	26S proteasome regulatory subunit RPN1 -	1.0000	0.9990	9	43	43	43	3	4	5	3	4	4	1	4	4	2	4	2	1	1	1	3	4	5	3	4	4	1	4	4	2	4	2	1	1	1	3	4	5	3	4	4	1	4	4	2	4	2	1	1	1	2720008.0	3836104.2	3410240.5	1866856.9	2801497.5	4395298.0	0.0	3995016.0	2881117.5	0.0	0.0	508235.4	0.0	645206.56	0.0	2720008.0	3836104.2	3410240.5	1866856.9	2801497.5	4395298.0	0.0	3995016.0	2881117.5	0.0	0.0	508235.4	0.0	645206.56	0.0	2720008.0	3836104.2	3410240.5	1866856.9	2801497.5	4395298.0	0.0	3995016.0	2881117.5	0.0	0.0	508235.4	0.0	645206.56	0.0	2719772.0	2843559.5	2678142.5	2173760.5	2804631.5	2976736.8	3259623.5	2943858.0	2545804.5	892331.8	1509972.8	1823592.8	1883310.6	2158881.0	1057341.2	2719772.0	2843559.5	2678142.5	2173760.5	2804631.5	2976736.8	3259623.5	2943858.0	2545804.5	892331.8	1509972.8	1823592.8	1883310.6	2158881.0	1057341.2	2719772.0	2843559.5	2678142.5	2173760.5	2804631.5	2976736.8	3259623.5	2943858.0	2545804.5	892331.8	1509972.8	1823592.8	1883310.6	2158881.0	1057341.2	
sp|P38765|YHI9_YEAST	P38765	YHI9_YEAST	YHI9	294	17.00	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Uncharacterized isomerase YHI9 -	1.0000	0.9988	2	2	2	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	880154.4	0.0	0.0	0.0	0.0	0.0	0.0	560883.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	880154.4	0.0	0.0	0.0	0.0	0.0	0.0	560883.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	880154.4	0.0	0.0	0.0	0.0	0.0	0.0	560883.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P38787|PANE_YEAST	P38787	PANE_YEAST	PAN5	379	6.10	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	2-dehydropantoate 2-reductase -	1.0000	0.9990	2	10	10	10	1	1	1	0	1	1	0	1	0	0	1	2	0	1	0	1	1	1	0	1	1	0	1	0	0	1	2	0	1	0	1	1	1	0	1	1	0	1	0	0	1	2	0	1	0	1555980.6	1341050.6	1316836.5	0.0	1249471.4	1389572.4	0.0	1051295.2	0.0	0.0	0.0	1025356.75	0.0	1215668.9	0.0	1555980.6	1341050.6	1316836.5	0.0	1249471.4	1389572.4	0.0	1051295.2	0.0	0.0	0.0	1025356.75	0.0	1215668.9	0.0	1555980.6	1341050.6	1316836.5	0.0	1249471.4	1389572.4	0.0	1051295.2	0.0	0.0	0.0	1025356.75	0.0	1215668.9	0.0	1554617.1	1339875.5	1315682.6	0.0	1248376.5	1388354.8	0.0	1050374.0	0.0	0.0	698668.94	1024457.6	0.0	1214603.6	0.0	1554617.1	1339875.5	1315682.6	0.0	1248376.5	1388354.8	0.0	1050374.0	0.0	0.0	698668.94	1024457.6	0.0	1214603.6	0.0	1554617.1	1339875.5	1315682.6	0.0	1248376.5	1388354.8	0.0	1050374.0	0.0	0.0	698668.94	1024457.6	0.0	1214603.6	0.0	
sp|P38788|SSZ1_YEAST	P38788	SSZ1_YEAST	SSZ1	538	32.30	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Ribosome-associated complex subunit SSZ1 -	1.0000	0.9990	15	165	165	165	12	8	9	10	11	9	12	12	10	12	10	12	12	13	13	12	8	9	10	11	9	12	12	10	12	10	12	12	13	13	12	8	9	10	11	9	12	12	10	12	10	12	12	13	13	6.0728744E7	3.6635496E7	4.472364E7	3.435384E7	3.2199858E7	1.0978591E7	7.3004816E7	5.8795528E7	2.6580084E7	2.3563418E7	4.2845984E7	3.5551696E7	0.0	3.494812E7	3.5529096E7	6.0728744E7	3.6635496E7	4.472364E7	3.435384E7	3.2199858E7	1.0978591E7	7.3004816E7	5.8795528E7	2.6580084E7	2.3563418E7	4.2845984E7	3.5551696E7	0.0	3.494812E7	3.5529096E7	6.0728744E7	3.6635496E7	4.472364E7	3.435384E7	3.2199858E7	1.0978591E7	7.3004816E7	5.8795528E7	2.6580084E7	2.3563418E7	4.2845984E7	3.5551696E7	0.0	3.494812E7	3.5529096E7	2.0877558E7	1.632156E7	1.6629789E7	1.6853822E7	1.5529246E7	1.3622976E7	2.4017692E7	1.9236694E7	1.7370556E7	1.8423522E7	2.2325952E7	2.0774124E7	1.9680828E7	1.883708E7	2.191397E7	2.0877558E7	1.632156E7	1.6629789E7	1.6853822E7	1.5529246E7	1.3622976E7	2.4017692E7	1.9236694E7	1.7370556E7	1.8423522E7	2.2325952E7	2.0774124E7	1.9680828E7	1.883708E7	2.191397E7	2.0877558E7	1.632156E7	1.6629789E7	1.6853822E7	1.5529246E7	1.3622976E7	2.4017692E7	1.9236694E7	1.7370556E7	1.8423522E7	2.2325952E7	2.0774124E7	1.9680828E7	1.883708E7	2.191397E7	
sp|P38791|DHYS_YEAST	P38791	DHYS_YEAST	DYS1	387	17.80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Deoxyhypusine synthase -	1.0000	0.9990	4	50	50	50	5	4	4	2	5	3	2	4	2	3	3	3	4	4	2	5	4	4	2	5	3	2	4	2	3	3	3	4	4	2	5	4	4	2	5	3	2	4	2	3	3	3	4	4	2	4053244.2	5563566.0	5840096.5	1973257.8	4661490.0	4508511.0	3873448.8	5544654.5	4420184.5	4610297.5	3533432.2	4775309.5	7059438.5	7635835.5	2212472.5	4053244.2	5563566.0	5840096.5	1973257.8	4661490.0	4508511.0	3873448.8	5544654.5	4420184.5	4610297.5	3533432.2	4775309.5	7059438.5	7635835.5	2212472.5	4053244.2	5563566.0	5840096.5	1973257.8	4661490.0	4508511.0	3873448.8	5544654.5	4420184.5	4610297.5	3533432.2	4775309.5	7059438.5	7635835.5	2212472.5	1910069.2	2253789.8	2601175.5	2332921.8	1461545.4	1152324.5	492558.4	1594411.0	1561438.4	1.1877228E7	9257246.0	1.2659761E7	8225142.5	7414683.5	8607014.0	1910069.2	2253789.8	2601175.5	2332921.8	1461545.4	1152324.5	492558.4	1594411.0	1561438.4	1.1877228E7	9257246.0	1.2659761E7	8225142.5	7414683.5	8607014.0	1910069.2	2253789.8	2601175.5	2332921.8	1461545.4	1152324.5	492558.4	1594411.0	1561438.4	1.1877228E7	9257246.0	1.2659761E7	8225142.5	7414683.5	8607014.0	
sp|P38795|NADE_YEAST	P38795	NADE_YEAST	QNS1	714	6.90	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Glutamine-dependent NAD(+) synthetase -	1.0000	0.9990	2	17	17	17	2	2	0	1	1	2	0	0	1	1	2	2	0	2	1	2	2	0	1	1	2	0	0	1	1	2	2	0	2	1	2	2	0	1	1	2	0	0	1	1	2	2	0	2	1	1778216.0	1841421.2	0.0	872138.94	785728.75	1477505.4	0.0	0.0	860926.0	1136177.8	1397502.1	1673920.8	0.0	977376.56	1256599.5	1778216.0	1841421.2	0.0	872138.94	785728.75	1477505.4	0.0	0.0	860926.0	1136177.8	1397502.1	1673920.8	0.0	977376.56	1256599.5	1778216.0	1841421.2	0.0	872138.94	785728.75	1477505.4	0.0	0.0	860926.0	1136177.8	1397502.1	1673920.8	0.0	977376.56	1256599.5	1016415.5	1039618.75	0.0	866918.5	781025.5	813793.8	0.0	0.0	1207485.6	664547.25	817285.9	966921.7	0.0	971526.2	1249077.8	1016415.5	1039618.75	0.0	866918.5	781025.5	813793.8	0.0	0.0	1207485.6	664547.25	817285.9	966921.7	0.0	971526.2	1249077.8	1016415.5	1039618.75	0.0	866918.5	781025.5	813793.8	0.0	0.0	1207485.6	664547.25	817285.9	966921.7	0.0	971526.2	1249077.8	
sp|P38805|RPF1_YEAST	P38805	RPF1_YEAST	RPF1	295	10.80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Ribosome production factor 1 -	1.0000	0.9989	3	10	10	10	0	1	0	0	1	1	0	1	0	1	1	2	0	1	1	0	1	0	0	1	1	0	1	0	1	1	2	0	1	1	0	1	0	0	1	1	0	1	0	1	1	2	0	1	1	0.0	1238965.0	0.0	0.0	1050211.1	1256526.5	0.0	0.0	0.0	0.0	1265976.0	0.0	0.0	0.0	1350835.2	0.0	1238965.0	0.0	0.0	1050211.1	1256526.5	0.0	0.0	0.0	0.0	1265976.0	0.0	0.0	0.0	1350835.2	0.0	1238965.0	0.0	0.0	1050211.1	1256526.5	0.0	0.0	0.0	0.0	1265976.0	0.0	0.0	0.0	1350835.2	0.0	1238965.0	0.0	0.0	1050211.1	1256526.5	0.0	0.0	0.0	0.0	1265976.0	182570.56	0.0	193194.22	1350835.2	0.0	1238965.0	0.0	0.0	1050211.1	1256526.5	0.0	0.0	0.0	0.0	1265976.0	182570.56	0.0	193194.22	1350835.2	0.0	1238965.0	0.0	0.0	1050211.1	1256526.5	0.0	0.0	0.0	0.0	1265976.0	182570.56	0.0	193194.22	1350835.2	
sp|P38817|GGA2_YEAST	P38817	GGA2_YEAST	GGA2	585	5.80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	ADP-ribosylation factor-binding protein GGA2 -	1.0000	0.9990	2	16	16	16	0	1	2	1	1	1	2	1	1	1	1	1	1	1	1	0	1	2	1	1	1	2	1	1	1	1	1	1	1	1	0	1	2	1	1	1	2	1	1	1	1	1	1	1	1	0.0	849078.8	779619.4	0.0	335529.72	627475.56	615409.0	343603.38	754235.0	636528.75	893449.7	1049688.6	1066320.5	638794.56	1012859.7	0.0	849078.8	779619.4	0.0	335529.72	627475.56	615409.0	343603.38	754235.0	636528.75	893449.7	1049688.6	1066320.5	638794.56	1012859.7	0.0	849078.8	779619.4	0.0	335529.72	627475.56	615409.0	343603.38	754235.0	636528.75	893449.7	1049688.6	1066320.5	638794.56	1012859.7	0.0	859143.56	774688.0	1039708.25	339507.0	634913.5	634105.1	347676.38	763175.5	644074.0	904040.44	1062131.4	1078960.4	646366.7	1024865.9	0.0	859143.56	774688.0	1039708.25	339507.0	634913.5	634105.1	347676.38	763175.5	644074.0	904040.44	1062131.4	1078960.4	646366.7	1024865.9	0.0	859143.56	774688.0	1039708.25	339507.0	634913.5	634105.1	347676.38	763175.5	644074.0	904040.44	1062131.4	1078960.4	646366.7	1024865.9	
sp|P38845|CRP1_YEAST	P38845	CRP1_YEAST	CRP1	465	20.90	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Cruciform DNA-recognizing protein 1 -	1.0000	0.9990	6	64	64	64	5	4	6	5	5	4	2	4	5	3	4	6	1	5	5	5	4	6	5	5	4	2	4	5	3	4	6	1	5	5	5	4	6	5	5	4	2	4	5	3	4	6	1	5	5	6741139.5	3448770.0	4489228.0	4799733.0	3777369.5	3598281.2	3234452.8	3915594.0	4695647.5	2070079.5	1590792.4	4874913.0	0.0	1.0275367E7	1.4747056E7	6741139.5	3448770.0	4489228.0	4799733.0	3777369.5	3598281.2	3234452.8	3915594.0	4695647.5	2070079.5	1590792.4	4874913.0	0.0	1.0275367E7	1.4747056E7	6741139.5	3448770.0	4489228.0	4799733.0	3777369.5	3598281.2	3234452.8	3915594.0	4695647.5	2070079.5	1590792.4	4874913.0	0.0	1.0275367E7	1.4747056E7	3284006.0	2738599.5	2622756.8	2584299.2	2240393.5	2438181.0	2368770.8	2329324.5	2580135.8	2068044.5	1859935.9	2406573.5	2889832.2	2624216.0	2989081.8	3284006.0	2738599.5	2622756.8	2584299.2	2240393.5	2438181.0	2368770.8	2329324.5	2580135.8	2068044.5	1859935.9	2406573.5	2889832.2	2624216.0	2989081.8	3284006.0	2738599.5	2622756.8	2584299.2	2240393.5	2438181.0	2368770.8	2329324.5	2580135.8	2068044.5	1859935.9	2406573.5	2889832.2	2624216.0	2989081.8	
sp|P38858|SOL3_YEAST	P38858	SOL3_YEAST	SOL3	249	24.50	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	6-phosphogluconolactonase 3 -	1.0000	0.9987	6	19	19	19	1	1	1	0	2	1	1	1	2	1	2	4	1	0	1	1	1	1	0	2	1	1	1	2	1	2	4	1	0	1	1	1	1	0	2	1	1	1	2	1	2	4	1	0	1	0.0	0.0	1030372.25	0.0	442405.25	0.0	1664590.2	1647347.9	1711081.4	0.0	931221.56	1115431.2	0.0	0.0	976405.1	0.0	0.0	1030372.25	0.0	442405.25	0.0	1664590.2	1647347.9	1711081.4	0.0	931221.56	1115431.2	0.0	0.0	976405.1	0.0	0.0	1030372.25	0.0	442405.25	0.0	1664590.2	1647347.9	1711081.4	0.0	931221.56	1115431.2	0.0	0.0	976405.1	0.0	1120402.2	1208776.8	0.0	792406.4	939234.25	1952807.0	1932579.1	2007347.8	1207030.8	946871.0	988966.9	1866636.2	0.0	1145465.5	0.0	1120402.2	1208776.8	0.0	792406.4	939234.25	1952807.0	1932579.1	2007347.8	1207030.8	946871.0	988966.9	1866636.2	0.0	1145465.5	0.0	1120402.2	1208776.8	0.0	792406.4	939234.25	1952807.0	1932579.1	2007347.8	1207030.8	946871.0	988966.9	1866636.2	0.0	1145465.5	
sp|P38861|NMD3_YEAST	P38861	NMD3_YEAST	NMD3	518	10.40	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	60S ribosomal export protein NMD3 -	1.0000	0.9989	4	13	13	13	1	0	2	0	1	1	1	1	2	1	2	0	0	1	0	1	0	2	0	1	1	1	1	2	1	2	0	0	1	0	1	0	2	0	1	1	1	1	2	1	2	0	0	1	0	0.0	0.0	751995.5	0.0	0.0	707756.1	1872430.9	1806766.0	1191273.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	751995.5	0.0	0.0	707756.1	1872430.9	1806766.0	1191273.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	751995.5	0.0	0.0	707756.1	1872430.9	1806766.0	1191273.9	0.0	0.0	0.0	0.0	0.0	0.0	586630.8	0.0	648407.8	0.0	1702912.0	610262.44	1614502.8	1557883.1	1027114.5	903542.0	850090.6	0.0	0.0	1048968.8	0.0	586630.8	0.0	648407.8	0.0	1702912.0	610262.44	1614502.8	1557883.1	1027114.5	903542.0	850090.6	0.0	0.0	1048968.8	0.0	586630.8	0.0	648407.8	0.0	1702912.0	610262.44	1614502.8	1557883.1	1027114.5	903542.0	850090.6	0.0	0.0	1048968.8	0.0	
sp|P38879|NACA_YEAST	P38879	NACA_YEAST	EGD2	174	51.10	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Nascent polypeptide-associated complex subunit alpha -	1.0000	0.9990	6	61	61	61	3	3	2	3	4	3	2	5	3	5	6	5	6	6	5	3	3	2	3	4	3	2	5	3	5	6	5	6	6	5	3	3	2	3	4	3	2	5	3	5	6	5	6	6	5	3.493666E7	1.5489023E7	4886627.5	1.92073E7	5.033976E7	2.4244986E7	9424768.0	5.6222356E7	3.3467996E7	3.8166448E7	6.2759784E7	6.2213508E7	2.2324304E7	6.6926212E7	5.536096E7	3.493666E7	1.5489023E7	4886627.5	1.92073E7	5.033976E7	2.4244986E7	9424768.0	5.6222356E7	3.3467996E7	3.8166448E7	6.2759784E7	6.2213508E7	2.2324304E7	6.6926212E7	5.536096E7	3.493666E7	1.5489023E7	4886627.5	1.92073E7	5.033976E7	2.4244986E7	9424768.0	5.6222356E7	3.3467996E7	3.8166448E7	6.2759784E7	6.2213508E7	2.2324304E7	6.6926212E7	5.536096E7	2.6476162E7	1.7228474E7	1.1852387E7	1.4079469E7	1.413539E7	1.4710899E7	2.2019946E7	1.883785E7	1.766348E7	2.6444766E7	1.988069E7	2.3881164E7	1.9238642E7	2.6478762E7	2.5460624E7	2.6476162E7	1.7228474E7	1.1852387E7	1.4079469E7	1.413539E7	1.4710899E7	2.2019946E7	1.883785E7	1.766348E7	2.6444766E7	1.988069E7	2.3881164E7	1.9238642E7	2.6478762E7	2.5460624E7	2.6476162E7	1.7228474E7	1.1852387E7	1.4079469E7	1.413539E7	1.4710899E7	2.2019946E7	1.883785E7	1.766348E7	2.6444766E7	1.988069E7	2.3881164E7	1.9238642E7	2.6478762E7	2.5460624E7	
sp|P38886|RPN10_YEAST	P38886	RPN10_YEAST	RPN10	268	7.50	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	26S proteasome regulatory subunit RPN10 -	1.0000	0.9990	2	11	11	11	0	1	1	1	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1	0	1	0.0	817381.4	294897.16	729129.06	472958.53	389512.1	0.0	544825.56	658466.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	817381.4	294897.16	729129.06	472958.53	389512.1	0.0	544825.56	658466.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	817381.4	294897.16	729129.06	472958.53	389512.1	0.0	544825.56	658466.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	817381.4	294897.16	729129.06	472958.53	389512.1	0.0	544825.56	658466.25	817059.06	0.0	629046.06	795779.06	0.0	328988.5	0.0	817381.4	294897.16	729129.06	472958.53	389512.1	0.0	544825.56	658466.25	817059.06	0.0	629046.06	795779.06	0.0	328988.5	0.0	817381.4	294897.16	729129.06	472958.53	389512.1	0.0	544825.56	658466.25	817059.06	0.0	629046.06	795779.06	0.0	328988.5	
sp|P38891|BCA1_YEAST	P38891	BCA1_YEAST	BAT1	393	20.10	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Branched-chain-amino-acid aminotransferase, mitochondrial -	1.0000	0.9990	5	34	17	34	3	3	4	2	2	1	2	3	2	1	3	2	2	3	1	1	2	2	1	2	1	1	1	1	0	2	1	1	1	0	3	3	4	2	2	1	2	3	2	1	3	2	2	3	1	384654.97	6391074.5	4097384.0	4727734.5	3970372.2	5266690.0	9868563.0	6299389.0	4617670.0	980987.2	477525.72	701281.5	4229708.5	797591.3	696685.94	0.0	6203352.0	3938675.0	4577910.5	3970372.2	5266690.0	9517868.0	6045980.0	4580169.5	0.0	0.0	0.0	3443921.0	0.0	0.0	384654.97	6391074.5	4097384.0	4727734.5	3970372.2	5266690.0	9868563.0	6299389.0	4617670.0	980987.2	477525.72	701281.5	4229708.5	797591.3	696685.94	5208728.5	3232949.5	2561121.0	2267618.8	2682275.0	3063984.8	5082072.5	3752766.5	943417.75	1.3746871E7	5939256.0	9037498.0	5834718.0	8945952.0	9762871.0	5354245.0	4503294.0	3176863.2	3594772.2	3282518.8	4135631.5	7473839.5	4747563.5	3596546.2	0.0	4908494.5	6580712.0	2704315.0	6711810.5	0.0	5208728.5	3232949.5	2561121.0	2267618.8	2682275.0	3063984.8	5082072.5	3752766.5	943417.75	1.3746871E7	5939256.0	9037498.0	5834718.0	8945952.0	9762871.0	
