Protein	Protein ID	Entry Name	Gene	Protein Length	Coverage	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	A_1 Spectral Count	A_2 Spectral Count	A_3 Spectral Count	B_1 Spectral Count	B_2 Spectral Count	B_3 Spectral Count	C_1 Spectral Count	C_2 Spectral Count	C_3 Spectral Count	D_1 Spectral Count	D_2 Spectral Count	D_3 Spectral Count	E_1 Spectral Count	E_2 Spectral Count	E_3 Spectral Count	A_1 Unique Spectral Count	A_2 Unique Spectral Count	A_3 Unique Spectral Count	B_1 Unique Spectral Count	B_2 Unique Spectral Count	B_3 Unique Spectral Count	C_1 Unique Spectral Count	C_2 Unique Spectral Count	C_3 Unique Spectral Count	D_1 Unique Spectral Count	D_2 Unique Spectral Count	D_3 Unique Spectral Count	E_1 Unique Spectral Count	E_2 Unique Spectral Count	E_3 Unique Spectral Count	A_1 Total Spectral Count	A_2 Total Spectral Count	A_3 Total Spectral Count	B_1 Total Spectral Count	B_2 Total Spectral Count	B_3 Total Spectral Count	C_1 Total Spectral Count	C_2 Total Spectral Count	C_3 Total Spectral Count	D_1 Total Spectral Count	D_2 Total Spectral Count	D_3 Total Spectral Count	E_1 Total Spectral Count	E_2 Total Spectral Count	E_3 Total Spectral Count	A_1 Intensity	A_2 Intensity	A_3 Intensity	B_1 Intensity	B_2 Intensity	B_3 Intensity	C_1 Intensity	C_2 Intensity	C_3 Intensity	D_1 Intensity	D_2 Intensity	D_3 Intensity	E_1 Intensity	E_2 Intensity	E_3 Intensity	A_1 Unique Intensity	A_2 Unique Intensity	A_3 Unique Intensity	B_1 Unique Intensity	B_2 Unique Intensity	B_3 Unique Intensity	C_1 Unique Intensity	C_2 Unique Intensity	C_3 Unique Intensity	D_1 Unique Intensity	D_2 Unique Intensity	D_3 Unique Intensity	E_1 Unique Intensity	E_2 Unique Intensity	E_3 Unique Intensity	A_1 Total Intensity	A_2 Total Intensity	A_3 Total Intensity	B_1 Total Intensity	B_2 Total Intensity	B_3 Total Intensity	C_1 Total Intensity	C_2 Total Intensity	C_3 Total Intensity	D_1 Total Intensity	D_2 Total Intensity	D_3 Total Intensity	E_1 Total Intensity	E_2 Total Intensity	E_3 Total Intensity	A_1 MaxLFQ Intensity	A_2 MaxLFQ Intensity	A_3 MaxLFQ Intensity	B_1 MaxLFQ Intensity	B_2 MaxLFQ Intensity	B_3 MaxLFQ Intensity	C_1 MaxLFQ Intensity	C_2 MaxLFQ Intensity	C_3 MaxLFQ Intensity	D_1 MaxLFQ Intensity	D_2 MaxLFQ Intensity	D_3 MaxLFQ Intensity	E_1 MaxLFQ Intensity	E_2 MaxLFQ Intensity	E_3 MaxLFQ Intensity	A_1 MaxLFQ Unique Intensity	A_2 MaxLFQ Unique Intensity	A_3 MaxLFQ Unique Intensity	B_1 MaxLFQ Unique Intensity	B_2 MaxLFQ Unique Intensity	B_3 MaxLFQ Unique Intensity	C_1 MaxLFQ Unique Intensity	C_2 MaxLFQ Unique Intensity	C_3 MaxLFQ Unique Intensity	D_1 MaxLFQ Unique Intensity	D_2 MaxLFQ Unique Intensity	D_3 MaxLFQ Unique Intensity	E_1 MaxLFQ Unique Intensity	E_2 MaxLFQ Unique Intensity	E_3 MaxLFQ Unique Intensity	A_1 MaxLFQ Total Intensity	A_2 MaxLFQ Total Intensity	A_3 MaxLFQ Total Intensity	B_1 MaxLFQ Total Intensity	B_2 MaxLFQ Total Intensity	B_3 MaxLFQ Total Intensity	C_1 MaxLFQ Total Intensity	C_2 MaxLFQ Total Intensity	C_3 MaxLFQ Total Intensity	D_1 MaxLFQ Total Intensity	D_2 MaxLFQ Total Intensity	D_3 MaxLFQ Total Intensity	E_1 MaxLFQ Total Intensity	E_2 MaxLFQ Total Intensity	E_3 MaxLFQ Total Intensity	Indistinguishable Proteins
sp|P42935|ELP2_YEAST	P42935	ELP2_YEAST	ELP2	788	21.20	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Elongator complex protein 2 -	1.0000	0.9987	4	12	12	12	1	0	2	1	0	2	0	1	0	0	2	2	1	0	0	1	0	2	1	0	2	0	1	0	0	2	2	1	0	0	1	0	2	1	0	2	0	1	0	0	2	2	1	0	0	225192.9	115773.945	390012.88	253946.5	367559.06	473955.16	111760.1	398794.12	485522.34	374041.34	772030.5	459054.66	638225.3	907983.0	410766.16	225192.9	115773.945	390012.88	253946.5	367559.06	473955.16	111760.1	398794.12	485522.34	374041.34	772030.5	459054.66	638225.3	907983.0	410766.16	225192.9	115773.945	390012.88	253946.5	367559.06	473955.16	111760.1	398794.12	485522.34	374041.34	772030.5	459054.66	638225.3	907983.0	410766.16	117213.53	153442.81	254649.53	135312.25	282009.2	305886.7	130267.16	257466.44	364270.72	268349.12	504418.12	297448.38	428595.0	639316.44	813801.7	117213.53	153442.81	254649.53	135312.25	282009.2	305886.7	130267.16	257466.44	364270.72	268349.12	504418.12	297448.38	428595.0	639316.44	813801.7	117213.53	153442.81	254649.53	135312.25	282009.2	305886.7	130267.16	257466.44	364270.72	268349.12	504418.12	297448.38	428595.0	639316.44	813801.7	
sp|P42941|SERB_YEAST	P42941	SERB_YEAST	SER2	309	24.30	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Phosphoserine phosphatase -	1.0000	0.9988	3	4	4	4	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	654172.44	800562.3	1099057.1	792145.06	0.0	1157262.8	698643.44	829354.56	761231.75	602758.06	852756.25	917749.56	675706.4	909074.8	660938.0	654172.44	800562.3	1099057.1	792145.06	0.0	1157262.8	698643.44	829354.56	761231.75	602758.06	852756.25	917749.56	675706.4	909074.8	660938.0	654172.44	800562.3	1099057.1	792145.06	0.0	1157262.8	698643.44	829354.56	761231.75	602758.06	852756.25	917749.56	675706.4	909074.8	660938.0	707372.0	853467.5	1131009.8	838551.94	0.0	1225059.5	698155.0	877941.25	805827.56	638069.9	902713.94	971514.75	757750.8	962331.8	699658.25	707372.0	853467.5	1131009.8	838551.94	0.0	1225059.5	698155.0	877941.25	805827.56	638069.9	902713.94	971514.75	757750.8	962331.8	699658.25	707372.0	853467.5	1131009.8	838551.94	0.0	1225059.5	698155.0	877941.25	805827.56	638069.9	902713.94	971514.75	757750.8	962331.8	699658.25	
sp|P42943|TCPH_YEAST	P42943	TCPH_YEAST	CCT7	550	32.40	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	T-complex protein 1 subunit eta -	1.0000	0.9990	7	41	41	41	4	4	4	2	3	1	3	4	3	2	3	3	2	2	1	4	4	4	2	3	1	3	4	3	2	3	3	2	2	1	4	4	4	2	3	1	3	4	3	2	3	3	2	2	1	3132407.2	3534646.2	3730135.0	2692773.5	3832260.2	3391332.0	2926042.8	3444974.2	3217931.8	3435002.0	3581253.2	3297896.5	2719895.5	3956491.5	2702994.0	3132407.2	3534646.2	3730135.0	2692773.5	3832260.2	3391332.0	2926042.8	3444974.2	3217931.8	3435002.0	3581253.2	3297896.5	2719895.5	3956491.5	2702994.0	3132407.2	3534646.2	3730135.0	2692773.5	3832260.2	3391332.0	2926042.8	3444974.2	3217931.8	3435002.0	3581253.2	3297896.5	2719895.5	3956491.5	2702994.0	2172101.8	2104713.8	2082908.2	1868569.1	2141877.0	1916381.8	1986683.5	1843839.9	1923378.5	2220017.2	1818527.5	2097075.2	1686760.6	2115023.8	1831376.0	2172101.8	2104713.8	2082908.2	1868569.1	2141877.0	1916381.8	1986683.5	1843839.9	1923378.5	2220017.2	1818527.5	2097075.2	1686760.6	2115023.8	1831376.0	2172101.8	2104713.8	2082908.2	1868569.1	2141877.0	1916381.8	1986683.5	1843839.9	1923378.5	2220017.2	1818527.5	2097075.2	1686760.6	2115023.8	1831376.0	
sp|P42945|UTP10_YEAST	P42945	UTP10_YEAST	UTP10	1769	8.80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	U3 small nucleolar RNA-associated protein 10 -	1.0000	0.9988	4	22	22	22	2	3	2	2	3	1	1	1	2	2	1	1	1	0	0	2	3	2	2	3	1	1	1	2	2	1	1	1	0	0	2	3	2	2	3	1	1	1	2	2	1	1	1	0	0	1390652.5	1794699.1	1867902.4	1316185.1	1884218.1	1887561.2	1463024.5	2140094.5	2128480.0	1444391.8	1931562.4	1881655.5	1479423.2	989691.06	1653582.5	1390652.5	1794699.1	1867902.4	1316185.1	1884218.1	1887561.2	1463024.5	2140094.5	2128480.0	1444391.8	1931562.4	1881655.5	1479423.2	989691.06	1653582.5	1390652.5	1794699.1	1867902.4	1316185.1	1884218.1	1887561.2	1463024.5	2140094.5	2128480.0	1444391.8	1931562.4	1881655.5	1479423.2	989691.06	1653582.5	591640.06	750325.94	796139.8	571934.0	798387.25	795758.06	626013.1	840141.3	841564.7	626962.56	884331.94	812184.8	626155.75	748401.1	696528.8	591640.06	750325.94	796139.8	571934.0	798387.25	795758.06	626013.1	840141.3	841564.7	626962.56	884331.94	812184.8	626155.75	748401.1	696528.8	591640.06	750325.94	796139.8	571934.0	798387.25	795758.06	626013.1	840141.3	841564.7	626962.56	884331.94	812184.8	626155.75	748401.1	696528.8	
sp|P43535|GCN20_YEAST	P43535	GCN20_YEAST	GCN20	752	16.00	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Protein GCN20 -	1.0000	0.9988	4	19	19	19	2	3	2	1	1	1	1	3	2	0	2	1	0	0	0	2	3	2	1	1	1	1	3	2	0	2	1	0	0	0	2	3	2	1	1	1	1	3	2	0	2	1	0	0	0	1643719.8	2061317.8	1803791.1	1396686.0	2005852.5	1867290.4	1549587.6	2163257.2	1788355.5	1989743.1	2146466.0	1999826.5	1911612.9	2016473.5	1506663.8	1643719.8	2061317.8	1803791.1	1396686.0	2005852.5	1867290.4	1549587.6	2163257.2	1788355.5	1989743.1	2146466.0	1999826.5	1911612.9	2016473.5	1506663.8	1643719.8	2061317.8	1803791.1	1396686.0	2005852.5	1867290.4	1549587.6	2163257.2	1788355.5	1989743.1	2146466.0	1999826.5	1911612.9	2016473.5	1506663.8	738362.5	918069.9	825137.0	816453.3	918730.56	871003.1	706404.3	944455.94	819611.44	845861.0	967092.56	759757.6	890523.6	923367.6	663847.8	738362.5	918069.9	825137.0	816453.3	918730.56	871003.1	706404.3	944455.94	819611.44	845861.0	967092.56	759757.6	890523.6	923367.6	663847.8	738362.5	918069.9	825137.0	816453.3	918730.56	871003.1	706404.3	944455.94	819611.44	845861.0	967092.56	759757.6	890523.6	923367.6	663847.8	
sp|P43555|EMP47_YEAST	P43555	EMP47_YEAST	EMP47	445	10.60	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Protein EMP47 -	1.0000	0.9989	3	24	24	24	3	1	2	2	1	1	2	2	1	2	3	0	2	1	1	3	1	2	2	1	1	2	2	1	2	3	0	2	1	1	3	1	2	2	1	1	2	2	1	2	3	0	2	1	1	738663.25	810341.75	818574.9	551341.44	674395.9	832932.1	478877.12	977665.75	917752.44	844515.9	1168129.2	928796.6	1160325.8	1553233.0	980194.56	738663.25	810341.75	818574.9	551341.44	674395.9	832932.1	478877.12	977665.75	917752.44	844515.9	1168129.2	928796.6	1160325.8	1553233.0	980194.56	738663.25	810341.75	818574.9	551341.44	674395.9	832932.1	478877.12	977665.75	917752.44	844515.9	1168129.2	928796.6	1160325.8	1553233.0	980194.56	389316.16	439646.4	460995.7	287411.56	387556.47	479523.25	301166.06	554822.56	621296.06	470913.78	646807.9	634315.06	668547.94	810291.2	548285.7	389316.16	439646.4	460995.7	287411.56	387556.47	479523.25	301166.06	554822.56	621296.06	470913.78	646807.9	634315.06	668547.94	810291.2	548285.7	389316.16	439646.4	460995.7	287411.56	387556.47	479523.25	301166.06	554822.56	621296.06	470913.78	646807.9	634315.06	668547.94	810291.2	548285.7	
sp|P43582|WWM1_YEAST	P43582	WWM1_YEAST	WWM1	211	43.60	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	WW domain-containing protein WWM1 -	1.0000	0.9990	4	14	14	14	0	0	1	2	1	2	0	0	0	1	1	1	0	2	3	0	0	1	2	1	2	0	0	0	1	1	1	0	2	3	0	0	1	2	1	2	0	0	0	1	1	1	0	2	3	1828139.5	1495727.5	2627327.5	2189088.0	1528267.8	2533859.5	2048657.8	2137251.8	2413665.0	2535918.8	2636771.8	2131077.8	3058035.5	2589005.8	2577983.2	1828139.5	1495727.5	2627327.5	2189088.0	1528267.8	2533859.5	2048657.8	2137251.8	2413665.0	2535918.8	2636771.8	2131077.8	3058035.5	2589005.8	2577983.2	1828139.5	1495727.5	2627327.5	2189088.0	1528267.8	2533859.5	2048657.8	2137251.8	2413665.0	2535918.8	2636771.8	2131077.8	3058035.5	2589005.8	2577983.2	1171566.5	813102.1	1329502.5	1432625.4	992224.7	1608930.4	1371790.8	963532.4	1145477.8	1190618.8	1195872.9	959311.25	1353791.5	976787.5	1129534.0	1171566.5	813102.1	1329502.5	1432625.4	992224.7	1608930.4	1371790.8	963532.4	1145477.8	1190618.8	1195872.9	959311.25	1353791.5	976787.5	1129534.0	1171566.5	813102.1	1329502.5	1432625.4	992224.7	1608930.4	1371790.8	963532.4	1145477.8	1190618.8	1195872.9	959311.25	1353791.5	976787.5	1129534.0	
sp|P43588|RPN11_YEAST	P43588	RPN11_YEAST	RPN11	306	22.20	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Ubiquitin carboxyl-terminal hydrolase RPN11 -	1.0000	0.9977	1	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0.0	0.0	43751.56	0.0	0.0	0.0	0.0	34208.754	189830.03	0.0	408264.06	172061.28	489793.72	816587.06	759892.5	0.0	0.0	43751.56	0.0	0.0	0.0	0.0	34208.754	189830.03	0.0	408264.06	172061.28	489793.72	816587.06	759892.5	0.0	0.0	43751.56	0.0	0.0	0.0	0.0	34208.754	189830.03	0.0	408264.06	172061.28	489793.72	816587.06	759892.5	0.0	0.0	43751.56	0.0	0.0	0.0	0.0	34208.754	138010.25	0.0	294496.06	172061.28	337704.5	591189.1	551506.4	0.0	0.0	43751.56	0.0	0.0	0.0	0.0	34208.754	138010.25	0.0	294496.06	172061.28	337704.5	591189.1	551506.4	0.0	0.0	43751.56	0.0	0.0	0.0	0.0	34208.754	138010.25	0.0	294496.06	172061.28	337704.5	591189.1	551506.4	
sp|P43590|YFH6_YEAST	P43590	YFH6_YEAST	YFR006W	535	9.70	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Uncharacterized peptidase YFR006W -	1.0000	0.9990	2	9	9	9	0	1	1	0	1	1	1	1	0	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0	1	1	1	0	880539.6	2290875.0	1612851.0	997160.7	2186801.0	1762725.5	1583149.1	2310882.0	1904512.2	1456272.2	2127165.5	1641772.8	1683938.2	1977004.8	1712516.5	880539.6	2290875.0	1612851.0	997160.7	2186801.0	1762725.5	1583149.1	2310882.0	1904512.2	1456272.2	2127165.5	1641772.8	1683938.2	1977004.8	1712516.5	880539.6	2290875.0	1612851.0	997160.7	2186801.0	1762725.5	1583149.1	2310882.0	1904512.2	1456272.2	2127165.5	1641772.8	1683938.2	1977004.8	1712516.5	881306.0	1389301.0	977575.6	998028.56	1324404.4	1065487.9	959129.44	1368715.9	1153536.1	882227.2	1248983.0	985944.94	1020458.7	1142024.0	997635.44	881306.0	1389301.0	977575.6	998028.56	1324404.4	1065487.9	959129.44	1368715.9	1153536.1	882227.2	1248983.0	985944.94	1020458.7	1142024.0	997635.44	881306.0	1389301.0	977575.6	998028.56	1324404.4	1065487.9	959129.44	1368715.9	1153536.1	882227.2	1248983.0	985944.94	1020458.7	1142024.0	997635.44	
sp|P43593|UBP6_YEAST	P43593	UBP6_YEAST	UBP6	499	17.60	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Ubiquitin carboxyl-terminal hydrolase 6 -	1.0000	0.9990	3	20	20	20	1	2	2	1	2	0	0	1	2	2	2	1	1	2	1	1	2	2	1	2	0	0	1	2	2	2	1	1	2	1	1	2	2	1	2	0	0	1	2	2	2	1	1	2	1	820005.25	1303844.9	1172911.0	763973.0	1458631.6	1081319.6	870392.5	1607027.4	1573442.2	1021963.56	1525208.0	1274662.8	1199222.5	1427229.9	1231808.1	820005.25	1303844.9	1172911.0	763973.0	1458631.6	1081319.6	870392.5	1607027.4	1573442.2	1021963.56	1525208.0	1274662.8	1199222.5	1427229.9	1231808.1	820005.25	1303844.9	1172911.0	763973.0	1458631.6	1081319.6	870392.5	1607027.4	1573442.2	1021963.56	1525208.0	1274662.8	1199222.5	1427229.9	1231808.1	517198.06	740770.75	755666.94	452071.7	803622.9	694289.56	515195.84	1027016.75	988251.56	672201.0	991262.4	838129.8	785445.6	918593.7	786792.94	517198.06	740770.75	755666.94	452071.7	803622.9	694289.56	515195.84	1027016.75	988251.56	672201.0	991262.4	838129.8	785445.6	918593.7	786792.94	517198.06	740770.75	755666.94	452071.7	803622.9	694289.56	515195.84	1027016.75	988251.56	672201.0	991262.4	838129.8	785445.6	918593.7	786792.94	
sp|P43603|LSB3_YEAST	P43603	LSB3_YEAST	LSB3	459	22.70	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	LAS seventeen-binding protein 3 -	1.0000	0.9982	2	13	13	13	1	1	1	1	0	0	2	1	1	2	1	1	0	0	1	1	1	1	1	0	0	2	1	1	2	1	1	0	0	1	1	1	1	1	0	0	2	1	1	2	1	1	0	0	1	676005.1	515460.88	682582.6	485336.56	560873.5	660248.75	515363.75	688253.8	553912.25	576543.5	512678.6	228447.08	492827.53	449092.1	443315.84	676005.1	515460.88	682582.6	485336.56	560873.5	660248.75	515363.75	688253.8	553912.25	576543.5	512678.6	228447.08	492827.53	449092.1	443315.84	676005.1	515460.88	682582.6	485336.56	560873.5	660248.75	515363.75	688253.8	553912.25	576543.5	512678.6	228447.08	492827.53	449092.1	443315.84	648740.2	515460.88	682582.6	502401.0	560873.5	660248.75	527231.2	688253.8	553912.25	567305.0	512678.6	228447.08	492827.53	449092.1	443315.84	648740.2	515460.88	682582.6	502401.0	560873.5	660248.75	527231.2	688253.8	553912.25	567305.0	512678.6	228447.08	492827.53	449092.1	443315.84	648740.2	515460.88	682582.6	502401.0	560873.5	660248.75	527231.2	688253.8	553912.25	567305.0	512678.6	228447.08	492827.53	449092.1	443315.84	
sp|P43616|DUG1_YEAST	P43616	DUG1_YEAST	DUG1	481	26.60	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Cys-Gly metallodipeptidase DUG1 -	1.0000	0.9990	10	47	47	47	6	3	2	2	3	2	2	3	1	5	5	2	1	5	5	6	3	2	2	3	2	2	3	1	5	5	2	1	5	5	6	3	2	2	3	2	2	3	1	5	5	2	1	5	5	5605940.5	6335983.0	6237663.5	5514705.5	5570426.5	5831854.0	5292717.0	5576678.0	6202995.0	6918740.5	6851824.0	7092518.5	6616388.5	7521013.5	7595945.0	5605940.5	6335983.0	6237663.5	5514705.5	5570426.5	5831854.0	5292717.0	5576678.0	6202995.0	6918740.5	6851824.0	7092518.5	6616388.5	7521013.5	7595945.0	5605940.5	6335983.0	6237663.5	5514705.5	5570426.5	5831854.0	5292717.0	5576678.0	6202995.0	6918740.5	6851824.0	7092518.5	6616388.5	7521013.5	7595945.0	2765978.5	3259927.5	3110098.2	2736795.8	3063596.0	2875844.8	2974273.0	3745478.2	3173615.5	3369087.0	3299609.5	2999672.0	3051654.5	3725237.2	3088795.5	2765978.5	3259927.5	3110098.2	2736795.8	3063596.0	2875844.8	2974273.0	3745478.2	3173615.5	3369087.0	3299609.5	2999672.0	3051654.5	3725237.2	3088795.5	2765978.5	3259927.5	3110098.2	2736795.8	3063596.0	2875844.8	2974273.0	3745478.2	3173615.5	3369087.0	3299609.5	2999672.0	3051654.5	3725237.2	3088795.5	
sp|P43621|COPD_YEAST	P43621	COPD_YEAST	RET2	546	12.30	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Coatomer subunit delta -	1.0000	0.9984	2	3	3	3	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	798574.1	595167.94	928787.56	806865.5	0.0	322737.88	833844.5	905806.7	1304095.8	0.0	1035150.1	941048.75	335903.12	0.0	0.0	798574.1	595167.94	928787.56	806865.5	0.0	322737.88	833844.5	905806.7	1304095.8	0.0	1035150.1	941048.75	335903.12	0.0	0.0	798574.1	595167.94	928787.56	806865.5	0.0	322737.88	833844.5	905806.7	1304095.8	0.0	1035150.1	941048.75	335903.12	0.0	0.0	818733.75	610192.7	952234.4	827234.44	0.0	330885.22	838704.6	928673.3	1337017.0	0.0	1081795.4	964805.06	344382.84	0.0	0.0	818733.75	610192.7	952234.4	827234.44	0.0	330885.22	838704.6	928673.3	1337017.0	0.0	1081795.4	964805.06	344382.84	0.0	0.0	818733.75	610192.7	952234.4	827234.44	0.0	330885.22	838704.6	928673.3	1337017.0	0.0	1081795.4	964805.06	344382.84	0.0	0.0	
sp|P45978|SCD6_YEAST	P45978	SCD6_YEAST	SCD6	349	26.10	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Protein SCD6 -	1.0000	0.9990	3	18	18	18	2	1	2	0	2	2	1	2	1	0	2	1	0	1	1	2	1	2	0	2	2	1	2	1	0	2	1	0	1	1	2	1	2	0	2	2	1	2	1	0	2	1	0	1	1	1085822.6	1345208.0	1206515.5	1022941.56	832405.0	1123916.5	1093039.9	1105558.5	1228123.1	1017542.94	1367033.2	1395183.8	1124697.0	700670.56	739528.1	1085822.6	1345208.0	1206515.5	1022941.56	832405.0	1123916.5	1093039.9	1105558.5	1228123.1	1017542.94	1367033.2	1395183.8	1124697.0	700670.56	739528.1	1085822.6	1345208.0	1206515.5	1022941.56	832405.0	1123916.5	1093039.9	1105558.5	1228123.1	1017542.94	1367033.2	1395183.8	1124697.0	700670.56	739528.1	435123.2	552768.44	481222.8	413271.75	348839.28	462869.78	431370.2	642364.7	532018.8	405248.0	565122.44	567779.3	463548.75	449985.25	431291.7	435123.2	552768.44	481222.8	413271.75	348839.28	462869.78	431370.2	642364.7	532018.8	405248.0	565122.44	567779.3	463548.75	449985.25	431291.7	435123.2	552768.44	481222.8	413271.75	348839.28	462869.78	431370.2	642364.7	532018.8	405248.0	565122.44	567779.3	463548.75	449985.25	431291.7	
sp|P46367|ALDH4_YEAST	P46367	ALDH4_YEAST	ALD4	519	29.90	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Potassium-activated aldehyde dehydrogenase, mitochondrial -	1.0000	0.9990	9	51	51	51	3	3	2	2	2	5	4	2	3	2	3	4	7	2	7	3	3	2	2	2	5	4	2	3	2	3	4	7	2	7	3	3	2	2	2	5	4	2	3	2	3	4	7	2	7	4391009.0	4401720.5	5007786.0	4315950.0	4757773.5	5121742.0	3975592.8	3391889.5	4645363.5	4605765.0	4103400.0	4208833.0	4316368.0	3707452.5	4079690.0	4391009.0	4401720.5	5007786.0	4315950.0	4757773.5	5121742.0	3975592.8	3391889.5	4645363.5	4605765.0	4103400.0	4208833.0	4316368.0	3707452.5	4079690.0	4391009.0	4401720.5	5007786.0	4315950.0	4757773.5	5121742.0	3975592.8	3391889.5	4645363.5	4605765.0	4103400.0	4208833.0	4316368.0	3707452.5	4079690.0	2351480.0	1939515.8	2462756.2	2030989.1	2006296.1	2483001.2	2049317.8	1911224.8	2302891.2	2474548.0	1980332.5	2254577.8	2293276.2	1940967.0	2552898.8	2351480.0	1939515.8	2462756.2	2030989.1	2006296.1	2483001.2	2049317.8	1911224.8	2302891.2	2474548.0	1980332.5	2254577.8	2293276.2	1940967.0	2552898.8	2351480.0	1939515.8	2462756.2	2030989.1	2006296.1	2483001.2	2049317.8	1911224.8	2302891.2	2474548.0	1980332.5	2254577.8	2293276.2	1940967.0	2552898.8	
sp|P46655|SYEC_YEAST	P46655	SYEC_YEAST	GUS1	708	43.80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Glutamate--tRNA ligase, cytoplasmic -	1.0000	0.9990	30	256	256	256	18	18	19	18	12	15	21	17	20	18	16	17	17	14	16	18	18	19	18	12	15	21	17	20	18	16	17	17	14	16	18	18	19	18	12	15	21	17	20	18	16	17	17	14	16	1.7271928E7	1.9910874E7	1.7570066E7	1.6439624E7	1.8812432E7	1.8085584E7	1.6913586E7	1.8025772E7	1.8978046E7	1.7196358E7	1.8053884E7	1.7622108E7	1.6098696E7	1.5456406E7	1.471811E7	1.7271928E7	1.9910874E7	1.7570066E7	1.6439624E7	1.8812432E7	1.8085584E7	1.6913586E7	1.8025772E7	1.8978046E7	1.7196358E7	1.8053884E7	1.7622108E7	1.6098696E7	1.5456406E7	1.471811E7	1.7271928E7	1.9910874E7	1.7570066E7	1.6439624E7	1.8812432E7	1.8085584E7	1.6913586E7	1.8025772E7	1.8978046E7	1.7196358E7	1.8053884E7	1.7622108E7	1.6098696E7	1.5456406E7	1.471811E7	7500320.0	6770920.5	6832639.0	7524058.5	6439203.0	7326303.0	7246496.5	6217533.0	7037981.5	7376937.0	6607095.5	7692553.5	7862648.5	5958912.5	6770999.0	7500320.0	6770920.5	6832639.0	7524058.5	6439203.0	7326303.0	7246496.5	6217533.0	7037981.5	7376937.0	6607095.5	7692553.5	7862648.5	5958912.5	6770999.0	7500320.0	6770920.5	6832639.0	7524058.5	6439203.0	7326303.0	7246496.5	6217533.0	7037981.5	7376937.0	6607095.5	7692553.5	7862648.5	5958912.5	6770999.0	
